guid;full_name;last_name;first_name;patronymic
79b5de9b-b82d-4135-983e-f0a6276d1178;ИП Цветков А.С.;Цветков;Авдей;Сергеевна
b571b906-3d76-4847-9f3f-d02e995324b3;ИП Беспалов Р.А.;Беспалов;Роман;Архипович
edc168bf-cc80-48d9-b1f8-cabf3f58d37e;ИП Беспалов Р.А.;Беспалов;Роман;Архипович
23e71726-277f-4355-ae8d-4684d54c1728;Матвеев Ратибор Гаврилович;Матвееч;Ратибор;Гаврилович
42e97384-eb98-421e-9f83-3f4e33018597;Кузьмин Эммануил Эдгардович;Кузьмин;Эммануил;Эдгардович
d2182634-39c1-4a4a-b4d8-23936a350dc1;Русакова Г. И.;Русакова;Геннадий;Измаилович
d54d178e-70ec-4d2f-a597-d21ad28f6826;Комиссарова Г. В.;Комиссарова;Гостомысл;Вячеславовна
17fa259f-6310-4396-bfdd-f06d83cc0334;Волкова Таисия Робертовна;Волкова;Таисия;Робертовна
0cd7436e-3378-4b43-82ce-03c7d06470db;ИП Ершова В.Ф.;Ершова;Варлаам;Фадеевич
f417c6d3-153c-4425-be24-c85350728d6b;Калинин К. В.;Калинин;Кдр;Васильевна
5a9e4f80-f960-4274-a1d6-02f14809e9b1;ИП Тихонова Ф.Э.;Тихонова;Фортунат;Эдгардович
f97cf2d9-1cf0-47a3-85b6-ced3357d6a0b;Давыдов Агап Тихонович;Давыдов;Агап;Тихонович
cb6f3668-a0f5-4460-acf7-4b0f5bfd717c;Кулагина Мир Леоновна;Кулагина;Мир;Леоновна
0b2c59cb-cc9f-42b0-8256-3b9647de0406;Яковлев Таисия Архипович;Яковлев;Таисия;Архипович
845b44f2-3089-4a14-9cbd-912d769a875f;Наумова Лучезар Георгиевич;Наумова;Лучезар;Георгиевич
5bd89239-399e-4d24-b31f-9fa20f98294c;Зайцев Творимир Валентиновна;Зайцев;Творимир;Валентиновна
37f832e9-e8e4-431f-a11e-ba25b0d2ad3d;Зайцев Творимир Валентиновна;Зайцев;Творимир;Валентиновна
85e54ad3-f539-4aa2-acc9-fa0f9b4bd318;Зайцев Агап Сергеевна;Зайцев;Агап;Сергеевна
0be2d0eb-981e-4d73-82a6-3f07859bc325;Калинин Мир Арсеньевич;Калинин;Мир;Арсеньевич
fffce21c-c162-427f-b5e7-b971d872a7d1;Галкин Ермолай Венедиктович;Галкин;Ермолай;Венедиктович
60a68598-e171-422b-b9a3-c2fd2cdd9638;Федосеев Е. Л.;Федосеев;Ерофей;Леоновна
bdb676b9-4cc5-4911-abd0-88573b8d574f;Титов Мечислав Леонидовна;Титов;Мечислав;Леонидовна
6b4ab033-d0d8-4ac1-8226-139f52755a1c;ИП Рожкова Б.В.;Рожкова;Бажен;Валентиновна
40fa96df-b807-4381-bbd5-d94f2efa1a24;Кулакова Ерофей Елисеевич;Кулакова;Ерофей;Елисеевич
a361fa85-20e9-4652-82c2-b8c707dd97aa;Миронов Харлампий Аркадьевна;Миронов;Харлампий;Аркадьевна
4155d10c-e740-4be2-b1b9-e1ac1d2c97b3;Щербаков Н. П.;Щербаков;Никандр;Павловна
4ba00fa5-c70a-47b0-8bb8-82963ae1f124;Устинов Аверьян Феликсович;Устинов;Аверьян;Феликсович
69495f16-dffd-4701-b34c-f3403db61494;Титов Наина Натановна;Титов;Наина;Натановнк
b55a2f5a-1b84-48ec-b53e-d84ead14a409;Кабанов Р. П.;Кабанов;Радислав;Павловна
d708af82-bd91-4543-9c14-a1e1c2e73eb8;Кабанов Агап Павловна;Кабанов;Агап;Павловна
635e9082-e799-4d70-b3aa-fe8474fcd53d;Медведев Дмитрий Аксёнович;Медведев;Дмитрий;Аксёнович
ef77f592-5cb7-404e-941a-bd112bae5dab;ИП Кабанова М.Н.;Кабанова;Макар;Никифоровна
d06477e9-b29a-4546-bb37-9fc480333e43;ИП Наумова Л.Л.;Наумова;Леонтий;Леонидовна
4f61bb41-e079-4272-914a-c3671b4d2d24;Гурьева Ратибор Захарьевич;Гурьева;Ратибор;Захарьевич
e4e62aef-5fd3-4fa6-992a-8cdbd1587d15;Карпов В. Т.;Карпов;Варлаам;Тихонович
338106e2-84d4-4b2a-97db-23d7b205e3da;ИП Тимофеев Р.Н.;Тимофеев;Регина;Никифоровна
54700e14-857f-4b2b-8d42-29c77b28ec16;ИП Королева Р.А.;Королева;Роман;Артёмович
7963ac29-3ebe-4600-9c12-a46b476bee24;ИП Федосеев Н.С.;Федосеев;Наина;Сергеевна
e68a9d02-59cc-48c4-a379-61d6f0cd42c4;Агафонов Фока Фёдорович;Агафонов;Фока;Фёдорович
7d518cee-ad0c-41e3-b77d-58c542e94a40;Кулагина С. А.;Кулагина;Святослав;Андреевич
88223b41-f045-4656-9961-423147ea7995;Зимина Павел Георгиевич;Зимина;Павел;Георгиевич
4138b943-3826-4c3e-ab1c-9d927ea2b737;Александров Леонтий Адамович;Федосеев;Рюрик;Михайловна
a3669bf9-7c68-4278-9b21-d7dd129a1359;Александров Леонтий Адамович;Александров;Леонтий;Адамович
57ec59fd-b95d-4412-82ba-d524aa3cdd9f;Давыдов Ратибор Иларионович;Давыдов;Ратибор;Иларионович
190f5ba1-0596-4a16-a64e-5ec569ad21d2;Королева Кузьма Тихонович;Королева;Кузьма;Тихонович
203ea504-2b4d-4103-8ffc-c83ad124e6aa;Антонов Савватий Тимофеевна;Антонфв;Савватий;Тимофеевна
a22c4e6b-d0ee-4dff-b97f-0ca7e28b9be5;Зайцев Родион Вилорович;Зайгев;Родион;Вилорович
a1de3bab-e8be-4659-b045-4cdbef5b01f9;ИП Баранова Н.А.;Баранова;Никифор;Адамович
91764c61-3760-4631-adaa-3c1c005b622a;ИП Баранова Н.А.;Баранова;Никифор;Адамович
4c822451-e85a-4e56-b117-f7acf0620881;Мухин Гостомысл Изотович;Мухин;Гостомысл;Изотович
1e1d2b84-9197-4522-894f-b58d43c58667;Зыков Всемил Васильевна;Зыков;Всемил;Васильевна
d4b3cc52-9c53-4845-9eaf-578eb3071277;Хохлов Т. Я.;Хохлов;Таисия;Якубович
672409d4-08f6-4e5c-b954-61e3bd734fe9;Быкова Любовь Вадимовна;Быкова;Любовь;Вадимовна
ad24ef34-5c75-4376-b522-6c3868039fed;Александров А. Р.;Александров;Авдей;Рудольфовна
17b2b27a-ae9b-4a47-8d44-0ce0678dee39;Васильев Авемьян Августович;Васильев;Аверьян;Августович
bbbf8bed-434f-4217-b6b5-b4eabbdfc3d3;Васильев Авемьян Августович;Васильев;Аверьян;Августович
13e02571-f9f6-4bb7-a044-91b2bea70e2b;Зимина Э. Л.;Зимина;Эммануил;Леонидовна
9733747d-a5cf-4b63-90b7-1885599c9e67;Кабанова Терентий Артёмович;Кабанова;Терентий;Артёмович
fd4bc730-d1e3-4958-abc6-b133ce2c41c9;Фадеев Серафим Филипповна;Фадеев;Серафим;Филиаповна
e2848373-81e8-45cb-b91a-c17d3a9abdd6;Дементьева Леонтий Жанович;Дементьева;Леонтий;Жанович
1a6c7097-aa4f-49ff-84dc-ce9f6a0ec917;ИП Калинин Т.Э.;Калинин;Таисия;Эдгардович
5a315237-71d1-497f-844d-59a7896d8fe0;Быкова Ксения Никифоровна;Быкова;Ксения;Никифоровна
298e054b-0e6b-4ddf-8ee3-79edc9231562;Горбунова Мстислав Яковлевич;Горбунова;Мстислав;Яковлевич
560ad3b7-f371-4275-932f-ad43cbb358d6;Беляев Р. Е.;Беляев;Родион;Ефстафьевич
ed58d9ff-a757-4cf9-8cea-f870809c3e07;Беляев Р. Е.;Беляев;Родион;Ефстафьевич
371a93cb-815f-40fb-972a-089756fbe252;Артемьев Евдоким Артёмович;Артемьев;Евдоким;Артбмович
46595c05-1ef9-41ed-97cc-9bfe9378af7b;Николаева М. Л.;Николаева;Мстислав;Леоновна
70eba66d-977a-4ce9-a37a-ec16c83a9877;Васильев Болеслав Евсеевич;Васильев;Болеслав;Евсеевич
92347b32-00e2-4bae-8302-bd39d580a6c8;ИП Мухин Ф.Л.;Мухин;Фока;Львовна
c1abb65c-c87b-43cc-a97a-5f4ea62e6ac7;Захаров Лазарь Тихонович;Захаров;Лазарь;Тихонович
5f8e4273-fa0f-48b2-a219-ec7969f4eed0;Алексеева Марк Венедиктович;Алексеева;Марк;Венедиктович
ab0cdd0d-ef03-4572-88a3-5d0f715424f3;Жданова Юлий Тарасович;Жданова;слий;Тарасович
419020c0-ac2a-413e-a246-474015385a26;Зайцев Владимир Васильевна;Зайцев;Влазимир;Васильевна
99919116-08d6-4837-97f0-fea0d34a6bcc;Григорьев София Архиповна;Григорьев;Сффия;Архиповна
79ca4096-e269-469d-8f10-ae1fcaaad4cf;Белякова Л. И.;Белякова;Леонтий;Иосипович
324b05d1-dd78-41c8-a94e-a9ebdc30fd3d;Зыков Геннадий Юльевна;Зыков;Геннадий;Юльевна
128e06a5-caf0-4b86-bad1-f751763e385c;Русакова Милен Давидович;Русакова;Милен;Давидович
6095370b-0dc3-4bef-8664-1d5c476527d0;Русакова Г. Т.;Русакова;Геннадий;Тарасович
338b3065-a112-404c-b9a8-4e907304aec9;Доронин Кир Ефстафьевич;Дооонин;Кир;Ефстафьевич
7a2eb667-8584-465f-af47-b056daf44c9c;ИП Беляев Т.Л.;Беляев;Таисия;Леонидовна
b35d977b-e088-454d-9758-e8f0becd634e;Пестова Ф. С.;Пестова;Фока;Святославовна
7616607d-7fc2-4018-a743-07f4975d94aa;Лебедева Авдей Жанович;Лебедева;Авдей;Жанович
453cb78f-dc9e-4005-9b06-03126d61765d;Жукова Евгения Захарьевич;Жукова;Евгения;Захарьевич
07bb6f87-31eb-4711-83e9-d930c1172afa;ИП Гусев К.В.;Гусев;Кузьма;Вячеславовна
2e1a54d1-2c95-43e9-ab1d-a41befc36b24;Яковлев Милен Иосипович;Яковлев;Милен;Иосипович
d48497c5-31cb-413b-abd2-838eff02ee25;ИП Жданова А.Р.;Жданова;Авдей;Романовна
601c77db-3ca7-4128-ac06-6df900c41b3e;Галкин Анжела Владимировна;Галкин;Анжела;Владимировна
4a2bd008-de46-4df9-8b79-1ecf75501fbd;Корнилова Т. В.;Корнилова;Татьяна;Вячеславовна
fa9d889e-895c-44ae-bedc-533799f7ac2d;Корнилова Т. В.;Корнилова;Татьяна;Вячеславовна
8e810b40-d904-49f7-b2cc-396aa02b0223;Ковалева Феврония Вячеславовна;Ковалева;Феврония;Вячеславовна
8882b585-e72e-4dde-b8d3-59f810483f72;Мясников Евгения Демьянович;Мясников;Евгения;Демьянович
e0896a72-e143-4ca8-a9b1-b868efe0b8d3;Попов Сократ Эдгардович;Попов;Сократ;Эдгордович
6c22f0ab-8d75-45df-86a5-bdeb2060b623;ИП Щербаков М.Н.;Щербаков;Милен;Никифоровна
344fe7eb-034d-4f86-b62f-ec16670a9bd2;Селезнева Вышеслав Сергеевна;Селезнева;Вышеслав;Сергеевна
fd161418-18f6-4705-9ae0-fcb3c0bb6da0;Комиссарова Фома Елисеевич;Комиссарова;Фйма;Елисеевич
c48a683e-c543-4119-931c-e4908b0f7e91;Лихачева Варлаам Измаилович;Лихачева;Варлаам;Измаилович
2b962c49-498b-46fd-adef-5aeca36aab24;Лапин Сфрафим Игнатович;Лапин;Серафим;Игнатович
1c173eb9-41b6-40a0-bb56-2aca3331baa8;Русакова Е. А.;Русакова;Евгения;Августовий
ba4fda07-782b-45ef-b39a-c06565985994;Устинов Кузьма Иосипович;Устинов;Кузьма;Иосипович
bdaf1447-b7d0-4983-8634-9233fd12699a;Гусев Т. Ю.;Гуоев;Творимир;Юльевич
f6210a77-46f7-4d02-baeb-cd35bcbbcfd6;Белякова Павел Августович;Белркова;Павел;Августович
8cad980e-c549-4aba-9b39-a64cfedad7de;Савин Макар Иосипович;Савин;Макар;Иосипович
67dc0d94-1d6c-488c-b862-83407a06205d;Зыков С. А.;Зыков;Сократ;Адрианович
313cc14d-4608-404c-ad70-8f46d877a7dc;Шубин Самуил Тимофеевна;Шубин;Самуил;Тимофеевна
b7ab0e93-65df-46f0-ae1d-0506bf592469;Кулагина А. Я.;Кулагина;Авдей;Яковлевич
1a19ce0c-bec5-4afa-99a7-944ce793fa9a;Фролов С. Л.;Фролов;София;Львовна
cb9cf27c-b474-4525-af10-65a6119ff8d0;Фролов С. Л.;Фролов;София;Львовна
3f4bc373-b008-4236-a9f4-57c5f4928aa3;ИП Федосеев Л.К.;Федосеев;теонтий;Кирилловна
7d6a27d0-992f-42ea-8a6a-4ed671db066f;Цветков А. А.;Цветков;Аполлон;Арсеньевич
43797c7a-f44e-4799-8362-fab8894f04b0;ИП Зыков Р.С.;Зыков;Роман;Сергеевна
6279e33f-4bd3-424e-9de8-a2db50d1688d;ИП АлексеевааО.Е.;Алексеева;Олимпиада;Евсееввч
506e4a47-7782-4404-87d8-de093bce2ed4;Селезнева Азарий Гаврилович;Селезнева;Азарий;Гаврилович
d659e7fc-f5ae-478d-bd3f-2a7a6c75e0b6;Селезнева Азарий Гаврилович;Селезнева;Азарий;Гаврилович
7c4f5e1b-d3dc-4284-a1c4-897fbfeabc42;Маслов Юлий Аксёнович;Маслов;Юлий;Аксёнович
60872240-e955-43b5-90c5-7e321cad2946;Ефремова Ф. А.;Ефремова;Фока;Артурович
de73e14e-01d0-4e16-addf-0e6de153f26b;Кулагина София Архипович;Кулагина;София;Архипович
108f8542-d8b5-471b-9d38-736a29f8def6;ИП Кабанов Ф.Ф.;Кабанов;Фрол;Фёдорович
72c3cffa-e76f-4df9-a55d-bc42a18b6978;Галкин Моисей Богдановна;Галкин;Моисей;Богдановна
e516137b-a809-4581-b02f-6e46be6501b9;Селезнева София Фадетвич;Селезнева;София;Фадеевич
d74923a8-3423-446a-a2ba-acbb3863ddfd;ИП Волкова М.А.;Волкова;Мир;Алексеевна
f3abe0f0-0015-4cb9-a2e4-b74fbc63fefc;ИП Агафонов Э.Д.;Агафонов;Эдуард;Денисович
d0be5433-eac0-4690-aecf-f31059513e82;ИП Федотова Л.З.;Федотова;Леонтий;Захарьевич
7dc97bd8-1f42-4be3-9502-bbdf06a46baf;ИП Лихачев М.Я.;Лихачев;Мстислав;Яковлевич
30e87907-35de-4650-8a1c-56c946a30e75;Попов Геннадий Измаилович;Попчв;Геннадий;Измаилович
4be0bec1-08da-4870-969a-73f8f2140fb2;Аксенов Г. В.;Аксенов;Григорий;Владимировна
cac8a34f-2b56-47d7-914c-93deb383c676;Щербаков Л. А.;Щербаков;Леонтий;Аксёнович
bde357ce-61d3-4c36-b58f-f8144ccfb0f0;Маслов М. Э.;Маслов;Мечислав;Эдгардович
5bde1e60-2aab-4598-b434-5a0ac00acb00;Антонов Ермолай Никифоровна;Антонов;Ермолай;Никифоровна
ccb3de2e-6693-4c54-92ec-00fbefa1ddb2;Жукова Сократ Абрамович;Жукова;Сократ;Абрамович
12f17d31-b856-4a2d-bb14-764b84ff77f2;Зыков Наина Федоровна;Зыков;Наина;Федоровна
c24aa392-a863-457b-b84e-7cc8b4561d99;ИП Цветков Ю.П.;Цветков;Юлия;Павловна
d00611ed-1b35-40d8-8afa-35c00479539b;Волкова Б. А.;Волкоеа;Болеслав;Артемьевич
db547d63-842a-4b6d-bdc4-c9dfd83174ae;ИП Волкова С.А.;Волкова;Святослав;Анисимович
7ad0a565-2b3c-4aa8-b795-314324b7befa;Петрова Юлиан Вячеславовна;Петрова;Юлиан;Вячеславовна
545c77a1-056f-4931-b9c9-c745b6d1e97b;Рожкова Прокофий Адамович;Рожкова;Прокофий;Адамувич
70030ff0-1d77-49f9-95ad-83fd888be2aa;ЯковлевкЭдуард Тимофеевна;Яковлев;Эдуард;Тимофеевна
b92aee74-d811-4d5d-95b8-f99bd887a0ee;Пестова К. А.;Пестова;Капитон;Адамович
8339e15f-3569-4afc-ae00-f8d2070aaead;Кулагина С. Т.;Кулагина;Самуил;Тимофеевна
f5a5bf13-77db-4c0f-a42a-ede5ab9d45ab;ИП Лихачев П.Л.;Лихачев;Панфил;Леонидовна
d1f9e602-d218-45d4-9f98-7ddadbb6b7d4;Рогов Панфил Антонович;Рогов;Панфил;Антонович
3bce88de-f33f-4158-8832-3bdaf2146107;Рогов Панфил Антонович;Рогов;Панфил;Антонович
28a9943a-9bf1-4355-93b3-30261fac0c53;Блинов Кир Антипович;Блинов;Кир;Антипович
752f82c8-faa6-46b4-96f8-9f8f7572e57d;Наумова Аверьян Юльевна;Наумова;Аверьян;Юльевна
e26dcd46-5f3c-43f9-a84a-897b10873340;Фролов А. Э.;Фролов;Анжела;Эдгардович
980975ae-7aa8-477f-82c2-9d47ce98b8c7;Сазрнова К. Т.;Сазонова;Капитон;Тихонович
64e2129a-d000-4164-abd4-afde615ccfc2;Громова Ермолай Иларионович;Громова;Ермолай;Иларионович
f57aca45-0fb2-4819-8678-96597d90b074;Евшова Самуил Арсеньевич;Ершова;Самуил;Арсеньевич
393bbadb-3bf7-4811-96f2-c0c9244ee7b6;ИП Маслов Ю.В.;Маслов;Юлия;Владимировна
84c96400-800a-4db9-9322-c072b8a7fe11;Комиссарова Таисия Никифоровна;Комиссарова;Таисия;Никифоровна
b178b3a2-7c26-4e9c-9546-b6df151ea983;Кузьмин Антип Арсеньевич;Кузьмин;Антип;Арсеньбвич
4779938a-b06c-42a5-a161-0795747096c2;ИП Андреева П.Д.;Андреева;Прокофий;Давидович
ea206011-55ed-457e-a6a6-0f46fc07bef8;Ковалева Азарий Денисович;Ковалева;Азарий;Денисович
dd52c38f-6c15-417a-8cec-8b8ecbf95f89;Ефремова Марк Абрамович;Ефремова;Марк;Абрамович
0d533185-8a5d-4f78-b4b8-e21f1bbc2b95;ИП Комиссарова С.Ю.;Комиссарова;София;Юльевна
22eeb3ba-66c8-466d-a75e-ab5daa816a0c;ИП Сазонова М.И.;Сазонова;Марк;Измаилович
dceb737a-63fd-484a-bfea-1db6b274ba5a;ИП Титов С.А.;Титов;Севастьян;Артёмович
3e2e7f20-fd19-4d85-8ba3-a11038c9fda4;Ефремова Людмила Святославовна;Ефремова;Людмила;Святославовна
abfbd1bb-209b-48b4-98bb-e433ad38754d;Ковалева Прокофий Елисеевич;Ковалева;Прокофий;Елисеевич
a862adae-b6df-4c70-b053-aada54a44473;ИП Никонова Е.Л.;Никонова;Евлампий;Леоновна
89427f7d-b8fc-420d-85eb-8edafd0a3c62;Тихонова Роман Власович;Тиионова;Роман;Власович
dd8f6340-9f1f-4a93-906d-bf4cf5b6d3db;ИП Кузьмин Г.Г.;Кузьмин;Герман;Гаврилович
2b046494-61cc-4cbe-89dc-a23fb380e841;ИП Агафонов Д.Л.;Агафонов;Дмитрий;Леонидовна
d2ef9239-06ab-4a1d-9c64-dc5b7af33143;ИП Дьячков С.А.;Дьячков;Севастьян;Арсеньевич
01e7ca36-71a8-4a38-a5b4-eb5f06223482;ИП Орлов С.А.;Орлов;София;Артурович
85c4e7c1-3ea3-4f07-8ea8-474852c24b84;Петрова Юлиан Леонидовна;Петрова;Юлиан;Леонидовна
a7b12fed-6edb-4f29-95fe-0b2ce353db0c;ИП Фадеев Р.В.;Фадеев;Родион;Власович
6c613ff0-380f-4410-bdcc-a8c0bd89ea9b;ИП Цветков г.В.;Цветков;керафим;Васильевна
1906d6fc-2559-4e8b-aa92-fe1f51d56a2e;Жданова Фома Якубович;Жданова;Фома;Якубович
788da26c-f69a-48a7-9278-15946a461f47;Титов Марк Елисеевич;Титов;Марк;Елисеевич
7f423f18-b9e5-4207-8c72-fe0ffed4d02c;Титов Марк Елисеевич;Титов;Марк;Елисеевич
242ef2fd-d92f-4d0c-8627-fd91dc50870e;Яковлев Севастьян Аксёнович;Яковлев;Севастьян;Аксёнович
a8705abb-5014-4d90-9a97-7559d0ead4fc;Гришин К. В.;Гришин;Капитон;Валентиновна
01cf2acb-fbc0-4c94-90ac-8dc8c5e1aecd;Белякова Анжела Иосипович;Белякова;Анжела;Иосипович
6013c45c-3b0e-46c8-9ee7-95816f94f425;Ефремова Родион Тарасович;Ефремова;Родион;Тарасович
90b9218c-bdec-45f8-b251-539f37271072;ИП Цветков Е.А.;Цветков;Евгения;Артемьевич
b3b14237-d9e3-4cf4-b266-2d7f692e9899;Стрелков Болеслав Никифоровна;Стрелков;Болеслав;Никифоровна
803e26e7-98a5-46e5-b20b-0d7de8910c57;ИП Веселов Ю.Я.;Веселов;Ювеналий;Яковлевич
b3caad5b-ee31-4335-adcc-84cca48146cf;Медведев М. Л.;Медведев;Моисей;Леоновна
bbf89745-dcee-4727-9ede-1c9dcc968035;Артемьев М. А.;Артемьев;Мир;Арсеньевич
48fa0fe1-5328-44c7-971f-931770fa7732;Рожкова К. Т.;Рожкова;Кузьма;Трофимович
95fb4d78-e80e-4c29-9433-5676e29e5974;Рожкова Евлампий Арсеньевич;Рожкова;Евлампий;Арсеньевич
013a4e91-361f-4868-b319-005aef78bda4;Русакова Марк Иларионович;Русакова;Марк;Иларионович
3201f245-77ba-401d-9af9-172e13844b14;ИП Громов З.Я.;Громов;Захар;Яковлевич
5c80ef81-a4ea-4b16-8442-de5b1e96189a;Федосеев Ф. А.;Федосеев;Фока;Антонович
81f7ed5d-e3b6-4e98-b1ac-034c94f69969;Наумова О. А.;Наумова;Олимпиада;Абрамович
4bd7e277-5306-4117-af4f-bef7765eb98f;Петрова Онуфрий Ильинична;Петрова;Онуфрий;Ильинична
b68fc2bc-e028-4fcd-9c77-2ff0d950d202;ИП Жданова В.Т.;Жданова;Вышеслав;Трофимович
cffc85b3-b102-4254-8d11-dd2605d9462e;Наумова Таисия Артурович;Наумова;Таисия;Артурович
dc933a33-cecc-47fd-a214-8d4135c40d48;ИП Горбачев Ю.А.;Горбачев;Юлия;Аркадьевна
b884989a-519e-4a3b-a24a-c5138a7b6558;Петрова Р. Г.;Петрова;Рюрик;Георгиевич
969d141e-462d-459b-8eba-1c9022085c6a;Федотова Е. Д.;Федотова;Ерофей;Демьянович
5fad41ab-7553-480a-a337-191c9e5242e1;Ширяев Олимпиада Абрамович;Ширяев;Олимпиада;Абрамович
487909dd-6e59-4aa0-bf87-d44c88c0f233;ИП Устинов Н.В.;Устиноб;Натан;Венедиктович
05306a81-7792-4f2c-9bab-31bdce4773d8;ИП Устинов Н.В.;Устиноб;Натан;Венедиктович
7de6bc56-3334-4bfb-a5c7-c40ee2733b64;ИП Беляев Н.П.;Беляев;Никандр;Павловна
92ff4e7e-db21-4830-b6c8-8da306ad8d60;Мухин Феврония Давидович;Мухин;Феврония;Давидович
5857cb1d-41bf-43f8-bafe-e7549f7adc5e;Жданова Леонтий Венедиктович;Жданова;Леонтий;Венедиктович
cccc8edd-6ba3-4f51-ad3c-19b455b922b2;ИП Кулагина З.К.;Кулагина;Захар;Кирилловна
92212f02-ae42-4163-806b-83a81597c995;Кабанова Роман Андреевич;Кабанова;Роман;Андреевич
eda4613f-86c8-4804-bc97-fc745e5c1579;Лихачев Любовь Тимофеевна;Лихачев;Люуовь;Тимофпевна
76b0edda-aeb2-4cce-a1b4-a01a2725b605;Королева Роман Артёмович;Королева;Роман;Артёмович
e8ea480a-aa45-4eb9-b197-648b80f74568;Дементьева Аристарх Анисимович;Дементьева;Аристарх;Анисимович
27e52e8e-2733-4536-b83e-a4da1b0fe97c;Маслов Ермолай Артурович;Маслав;Ермолай;Артурович
e1e532c0-4e94-4d6f-bb4d-42782ab30e93;ИП Белякова М.Т.;Белякова;Марк;Тарасович
92bdb24c-1171-404d-9e6a-985483143dbc;Баранова Юлий Александровна;Баранова;Юлий;Александровна
ec0ef9c9-d4a0-4649-abad-3e2b5f57baa8;Стрелков Евгения Артёмович;Стрелков;Евгения;Артёмович
e8c1fd0f-1fab-4d84-ab97-dabfebd70774;Щербаков Алевтина Августович;Щербаков;Алевтина;Августович
025e9d08-b802-40a9-93d3-0057f23b524b;ИП Громова Е.И.;Громова;Евгения;Ильинична
3a891146-0112-471a-b1a7-a1e5e88c0bae;ИП Григорьев Е.Х.;Григорьев;Ерофей;Харлампович
fd09caaa-1535-48d9-b3d9-d22994c5eede;Дементьева Валерия Вячеславовна;Дементьева;Валерия;Вячеславовна
a85e67bb-6acd-437b-8f49-89ab8fc69d95;Александров Ф. В.;Александров;Филарет;Вилорович
7fd4b52e-0dd2-4e7e-b652-b469dc1ba218;Савин Людмила Фёдорович;Савин;Людмила;Фёдорович
2be223b8-7fb0-44c9-9014-bc9031a1548c;Шашков Эммануил Тимофеевна;Шашков;Эммануил;Тимофеевна
c2a45f9d-37fd-4579-affb-73b85a5b9c7e;ИП Устинов А.И.;Устинов;Аверьян;Ильинична
5d7bfc80-0d4d-4ec1-9b03-3ba26290db68;Кулакова Фока Гаврилович;Кучакова;Фока;Гаврилович
ba1a3e42-b550-408c-be99-9ee502d5a800;Русакова Мстислав Тимофеевна;Русакова;Мстислав;Тимофеевна
d37cd50a-224b-46e8-9051-3d4041811b17;ИП Селезнева Г.А.;Селезнева;Гостомысл;Артурович
756061fa-c094-415c-b7ab-dbabd51d285a;Лихачева Т. В.;Лихачева;Творимир;Валериевна
a23f13d0-3a49-4a93-b6ec-245b4d4a176e;ИП Баранова М.Ф.;Баранова;Макар;Филипповна
7d8875b3-b850-40bd-b615-66809e410cf3;Наумова Кир Георгиевич;Наумова;Кир;Георгиевич
2005b0e0-a9d8-43c1-a8b7-11ac0c2fe13d;Стрелков Лучейар Антонович;Стрелков;Лучезар;Антонович
bf819518-bc10-486c-a872-df4a76c63030;Стрелков Лучейар Антонович;Стрелков;Лучезар;Антонович
220be468-19b1-4b09-9484-0e067cb3287d;Федотова Т. П.;Федотова;Татьяна;Павловна
11abffd2-fcf6-4036-a03a-840b15a60608;Рогов Аверкий Евстигнеевич;Рогов;Аверкий;Евстигнеевич
b96bf154-b329-46cc-91b2-0ceeb4b5019a;Стрелков Э. В.;Стрелков;Эммануил;Васильевна
227d45b1-c633-4719-bbc8-e4e473a3ffcf;Шаров Моисей Львовна;Шаров;Моисей;Львовна
ad51d9b3-cf6b-4cc4-9fab-dbd2fdbc93aa;Алексеева Герман Артемьевич;Алексеева;Герман;Артемьевич
aa7ce077-6cfc-4217-9a74-f612bcd01cc0;ИП Наумов Е.Р.;Наумов;Ефим;Рубеновна
cbc557e9-c15d-40b6-86c5-e90e2da56df8;Доронин А. А.;Доронин;Агап;Аксёнович
b5a49b41-3f87-4ec1-afea-39f05f8fb82c;Лгхачев Леонтий Венедиктович;Лихачев;Леонтий;Венедиктович
4a6babd2-af33-4b36-8875-4d93189a984b;Горбунова А. И.;Горбунова;Антип;Иосипович
0424b2f8-891a-46b6-9cdf-05ee567586b8;Ефремова Наина Васильевна;Ефремова;Наина;Васильевна
8af3c047-2ae9-49b9-af1e-109b5f1c768b;Пахомов Регина Вячеславовна;Пахомов;Регина;Вячеславовна
099f2f03-f11f-4abc-8b45-de3243c7542e;ИП Алексеева П.А.;Алексеева;Павел;Арсеньевич
889cb7b5-836a-477b-9448-24cc2edafbfd;Горбунова Е. А.;Горбунова;Евфросиния;Антонович
e3fec765-bf26-4b7e-99aa-a75e6677aca4;Лапин Всемил Юльевич;Лапин;Всемил;Юльевиц
88a3b5ff-204d-4fda-96f5-69f219c31147;Антонов Р. Л.;Антонов;Ратибор;Леонидовна
116668a2-9d11-449f-b732-018f5fce9814;ИП Александров О.Н.;Александров;Олимпиада;Никифоровна
11b7ec5e-f7ee-43b6-ac1c-41cd3a184816;Наумов Кузьма Рудольфовна;Наумов;Кузьма;Рудольфовна
7b592609-541e-47af-b149-874c03f3ca21;Наумов Кузьма Рудольфовна;Наумов;Кузьма;Рудольфовна
39d54d2a-7c96-4e73-b7c1-e00fce9130e5;Кондратьева Евдоким Изотович;Кондратьева;Евдоким;Изотович
c6864d43-c040-454a-bd94-d63c5303eb78;ИП Карпов Л.Ж.;Карпов;Лучезар;Жанович
